Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1998-10-19,4.23,4.26,4.14,4.18,377600,0.0,0.0
1998-10-20,4.16,4.16,4.04,4.06,154400,0.0,0.0
1998-10-21,4.04,4.04,3.99,4.02,53000,0.0,0.0
1998-10-22,4.14,4.28,4.14,4.26,479700,0.0,0.0
1998-10-23,4.23,4.28,4.18,4.28,64700,0.0,0.0
1998-10-26,4.33,4.42,4.21,4.35,208000,0.0,0.0
1998-10-27,4.35,4.42,4.33,4.38,198700,0.0,0.0
1998-10-28,4.38,4.38,4.28,4.3,154500,0.0,0.0
1998-10-29,4.3,4.54,4.3,4.4,109900,0.0,0.0
1998-10-30,4.4,4.47,4.35,4.4,227700,0.0,0.0
1998-11-02,4.4,4.57,4.4,4.57,195400,0.0,0.0
1998-11-03,4.54,4.81,4.52,4.62,722600,0.0,0.0
1998-11-04,4.62,4.74,4.62,4.71,135200,0.0,0.0
1998-11-05,4.76,4.76,4.64,4.71,146400,0.0,0.0
1998-11-06,4.76,4.91,4.76,4.81,147100,0.0,0.0
1998-11-09,5.05,5.05,4.86,4.86,161000,0.0,0.0
1998-11-10,4.86,4.98,4.86,4.95,1183700,0.0,0.0
1998-11-11,5.0,5.05,4.95,4.95,39200,0.0,0.0
1998-11-12,4.98,5.03,4.95,4.98,94900,0.0,0.0
1998-11-13,4.95,4.98,4.88,4.88,65700,0.0,0.0
1998-11-16,4.91,4.95,4.81,4.86,54000,0.0,0.0
1998-11-17,4.83,4.86,4.76,4.81,103000,0.0,0.0
1998-11-18,4.81,4.81,4.54,4.81,109300,0.0,0.0
1998-11-19,4.76,4.76,4.59,4.62,94500,0.0,0.0
1998-11-20,4.57,4.66,4.5,4.52,146400,0.0,0.0
1998-11-23,4.54,4.59,4.47,4.54,88200,0.0,0.0
1998-11-24,4.59,4.59,4.5,4.57,118700,0.0,0.0
1998-11-25,4.62,4.62,4.52,4.57,78600,0.0,0.0
1998-11-27,4.62,4.62,4.52,4.59,13200,0.0,0.0
1998-11-30,4.54,4.62,4.52,4.62,59100,0.0,0.0
1998-12-01,4.57,4.62,4.5,4.54,169900,0.0,0.0
1998-12-02,4.47,4.62,4.47,4.62,374400,0.0,0.0
1998-12-03,4.66,4.66,4.54,4.54,44400,0.0,0.0
1998-12-04,4.54,4.62,4.5,4.59,152700,0.0,0.0
