Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-11-12,15.45,16.0,15.36,15.63,173200,0,0
2010-11-15,15.8,16.12,15.4,15.84,238100,0,0
2010-11-16,15.68,16.44,15.55,15.9,315500,0,0
2010-11-17,16.25,16.25,15.9,16.0,274500,0,0
2010-11-18,16.32,16.58,16.01,16.2,282800,0,0
2010-11-19,16.28,16.28,15.15,15.18,133700,0,0
2010-11-22,15.06,15.37,14.8,15.13,151100,0,0
2010-11-23,15.0,15.25,14.85,15.12,78800,0,0
2010-11-24,15.42,16.06,15.2,15.65,51000,0,0
2010-11-26,15.35,15.5,15.27,15.48,20700,0,0
2010-11-29,15.42,15.79,15.42,15.57,74600,0,0
2010-11-30,15.52,15.96,15.5,15.9,9600,0,0
2010-12-01,15.92,16.08,15.79,15.95,154200,0,0
2010-12-02,16.03,16.03,15.54,15.85,94000,0,0
2010-12-03,15.57,16.47,15.57,16.2,137800,0,0
2010-12-06,16.09,16.96,16.09,16.77,212300,0,0
2010-12-07,16.93,18.36,16.85,17.83,255400,0,0
2010-12-08,18.18,18.48,17.95,18.28,195400,0,0
2010-12-09,18.84,19.83,18.45,19.21,342500,0,0
2010-12-10,19.21,19.78,18.57,19.48,87200,0,0
2010-12-13,19.4,19.65,19.04,19.61,84800,0,0
2010-12-14,19.56,19.56,18.48,18.77,142200,0,0
2010-12-15,18.57,18.89,17.49,18.39,96700,0,0
2010-12-16,18.42,18.73,17.95,18.26,51100,0,0
2010-12-17,18.25,18.56,17.52,18.37,626700,0,0
2010-12-20,18.47,18.53,17.9,18.33,95100,0,0
2010-12-21,19.0,19.77,18.36,19.76,342200,0,0
2010-12-22,19.61,20.19,19.27,19.9,240300,0,0
2010-12-23,20.04,20.04,19.37,20.01,76100,0,0
2010-12-27,19.88,20.48,19.7,20.39,67500,0,0
2010-12-28,20.36,20.94,19.89,20.41,247900,0,0
2010-12-29,20.54,20.68,20.4,20.56,113600,0,0
2010-12-30,20.56,20.78,20.17,20.2,53500,0,0
2010-12-31,20.21,20.6,19.99,20.09,126700,0,0
2011-01-03,20.28,21.47,20.2,21.23,141200,0,0
2011-01-04,21.32,21.52,19.25,20.74,153100,0,0
2011-01-05,20.88,21.75,20.39,21.68,103300,0,0
2011-01-06,21.45,21.94,21.45,21.6,44500,0,0
2011-01-07,21.58,21.6,20.51,20.63,53800,0,0
2011-01-10,20.61,20.98,20.11,20.61,127500,0,0
2011-01-11,20.8,20.8,20.19,20.44,204200,0,0
2011-01-12,20.6,20.84,20.05,20.44,164100,0,0
2011-01-13,20.57,20.78,20.05,20.22,133900,0,0
2011-01-14,20.12,20.26,19.9,20.08,179100,0,0
2011-01-18,20.1,20.16,19.55,20.05,185300,0,0
2011-01-19,20.08,20.5,19.1,19.5,124600,0,0
2011-01-20,19.5,19.57,17.84,18.02,152800,0,0
2011-01-21,18.07,18.22,17.6,17.99,119700,0,0
2011-01-24,18.01,18.42,17.4,17.45,125500,0,0
2011-01-25,17.31,17.5,17.16,17.3,45900,0,0
2011-01-26,17.26,17.98,16.91,17.85,174800,0,0
2011-01-27,17.88,19.28,17.83,18.85,245100,0,0
2011-01-28,18.92,19.73,17.85,18.98,161500,0,0
2011-01-31,19.01,19.39,18.64,18.93,62600,0,0
2011-02-01,19.07,19.58,18.52,19.32,84700,0,0
2011-02-02,19.35,19.48,18.96,19.16,87500,0,0
2011-02-03,18.9,20.47,18.01,19.59,389000,0,0
2011-02-04,19.56,20.6,19.2,20.25,171300,0,0
2011-02-07,20.29,21.19,20.14,20.9,159200,0,0
